train,backhand,p41_backhand_s3_0_features
train,backhand,p23_backhand_s3_0_features
train,backhand,p15_backhand_s1_0_features
train,backhand,p25_backhand_s1_0_features
train,backhand,p49_backhand_s1_0_features
train,backhand,p43_backhand_s3_0_features
train,backhand,p53_backhand_s2_0_features
train,backhand,p28_backhand_s2_0_features
train,backhand,p12_backhand_s1_0_features
train,backhand,p12_backhand_s2_0_features
train,backhand,p18_backhand_s2_0_features
train,backhand,p42_backhand_s3_0_features
train,backhand,p26_backhand_s2_0_features
train,backhand,p47_backhand_s1_0_features
train,backhand,p38_backhand_s1_0_features
train,backhand,p14_backhand_s2_0_features
train,backhand,p13_backhand_s2_0_features
train,backhand,p33_backhand_s1_0_features
train,backhand,p31_backhand_s2_0_features
train,backhand,p15_backhand_s3_0_features
train,backhand,p53_backhand_s1_0_features
train,backhand,p21_backhand_s1_0_features
train,backhand,p48_backhand_s3_0_features
train,backhand,p36_backhand_s3_0_features
train,backhand,p22_backhand_s1_0_features
train,backhand,p19_backhand_s1_0_features
train,backhand,p24_backhand_s3_0_features
train,backhand,p2_backhand_s1_0_features
train,backhand,p41_backhand_s1_0_features
train,backhand,p12_backhand_s3_0_features
train,backhand,p1_backhand_s3_0_features
train,backhand,p15_backhand_s2_0_features
train,backhand,p11_backhand_s3_0_features
train,backhand,p39_backhand_s1_0_features
train,backhand,p29_backhand_s2_0_features
train,backhand,p9_backhand_s3_0_features
train,backhand,p38_backhand_s3_0_features
train,backhand,p3_backhand_s1_0_features
train,backhand,p46_backhand_s1_0_features
train,backhand,p47_backhand_s2_0_features
train,backhand,p32_backhand_s2_0_features
train,backhand,p38_backhand_s2_0_features
train,backhand,p48_backhand_s1_0_features
train,backhand,p34_backhand_s1_0_features
train,backhand,p31_backhand_s1_0_features
train,backhand,p46_backhand_s2_0_features
train,backhand,p44_backhand_s3_0_features
train,backhand,p21_backhand_s3_0_features
train,backhand,p23_backhand_s1_0_features
train,backhand,p32_backhand_s3_0_features
train,backhand,p13_backhand_s1_0_features
train,backhand,p13_backhand_s3_0_features
train,backhand,p10_backhand_s2_0_features
train,backhand,p18_backhand_s1_0_features
train,backhand,p20_backhand_s1_0_features
train,backhand,p45_backhand_s1_0_features
train,backhand,p4_backhand_s3_0_features
train,backhand,p8_backhand_s2_0_features
train,backhand,p17_backhand_s1_0_features
train,backhand,p54_backhand_s3_0_features
train,backhand,p50_backhand_s2_0_features
train,backhand,p14_backhand_s1_0_features
train,backhand,p51_backhand_s1_0_features
train,backhand,p40_backhand_s3_0_features
train,backhand,p49_backhand_s3_0_features
train,backhand,p19_backhand_s2_0_features
train,backhand,p39_backhand_s3_0_features
train,backhand,p45_backhand_s2_0_features
train,backhand,p27_backhand_s2_0_features
train,backhand,p26_backhand_s1_0_features
train,backhand,p29_backhand_s3_0_features
train,backhand,p51_backhand_s2_0_features
train,backhand,p7_backhand_s3_0_features
train,backhand,p5_backhand_s2_0_features
train,backhand,p35_backhand_s2_0_features
train,backhand,p34_backhand_s3_0_features
train,backhand,p16_backhand_s3_0_features
train,backhand,p37_backhand_s2_0_features
train,backhand,p35_backhand_s3_0_features
train,backhand,p5_backhand_s3_0_features
train,backhand,p8_backhand_s3_0_features
train,backhand,p16_backhand_s2_0_features
train,backhand,p49_backhand_s2_0_features
train,backhand,p24_backhand_s1_0_features
train,backhand,p2_backhand_s3_0_features
train,backhand,p36_backhand_s1_0_features
train,backhand,p44_backhand_s2_0_features
train,backhand,p47_backhand_s3_0_features
train,backhand,p20_backhand_s3_0_features
train,backhand,p26_backhand_s3_0_features
train,backhand,p37_backhand_s3_0_features
train,backhand,p43_backhand_s2_0_features
train,backhand,p9_backhand_s2_0_features
train,backhand,p6_backhand_s2_0_features
train,backhand,p24_backhand_s2_0_features
train,backhand,p40_backhand_s2_0_features
train,backhand,p3_backhand_s3_0_features
train,backhand,p33_backhand_s2_0_features
train,backhand,p25_backhand_s3_0_features
train,backhand,p42_backhand_s1_0_features
train,backhand,p4_backhand_s2_0_features
train,backhand,p30_backhand_s3_0_features
train,backhand,p32_backhand_s1_0_features
train,backhand,p28_backhand_s1_0_features
train,backhand,p16_backhand_s1_0_features
train,backhand,p23_backhand_s2_0_features
train,backhand,p46_backhand_s3_0_features
train,backhand,p18_backhand_s3_0_features
train,backhand,p54_backhand_s1_0_features
train,backhand,p2_backhand_s2_0_features
train,backhand,p27_backhand_s3_0_features
train,backhand,p39_backhand_s2_0_features
train,backhand,p40_backhand_s1_0_features
train,backhand,p6_backhand_s1_0_features
train,backhand,p55_backhand_s2_0_features
train,backhand,p53_backhand_s3_0_features
train,backhand,p3_backhand_s2_0_features
train,backhand,p25_backhand_s2_0_features
train,backhand,p44_backhand_s1_0_features
train,backhand,p36_backhand_s2_0_features
train,backhand,p37_backhand_s1_0_features
train,backhand,p22_backhand_s2_0_features
train,backhand,p7_backhand_s1_0_features
train,backhand,p42_backhand_s2_0_features
train,backhand,p7_backhand_s2_0_features
train,backhand,p17_backhand_s3_0_features
train,backhand,p35_backhand_s1_0_features
train,backhand,p8_backhand_s1_0_features
train,backhand,p55_backhand_s3_0_features
train,backhand,p10_backhand_s3_0_features
train,backhand,p21_backhand_s2_0_features
train,backhand,p29_backhand_s1_0_features
validation,backhand,p19_backhand_s3_0_features
validation,backhand,p51_backhand_s3_0_features
validation,backhand,p1_backhand_s2_0_features
validation,backhand,p5_backhand_s1_0_features
validation,backhand,p55_backhand_s1_0_features
validation,backhand,p52_backhand_s3_0_features
validation,backhand,p54_backhand_s2_0_features
validation,backhand,p28_backhand_s3_0_features
validation,backhand,p1_backhand_s1_0_features
validation,backhand,p27_backhand_s1_0_features
validation,backhand,p50_backhand_s3_0_features
validation,backhand,p33_backhand_s3_0_features
validation,backhand,p11_backhand_s1_0_features
validation,backhand,p6_backhand_s3_0_features
validation,backhand,p50_backhand_s1_0_features
validation,backhand,p52_backhand_s2_0_features
validation,backhand,p20_backhand_s2_0_features
test,backhand,p43_backhand_s1_0_features
test,backhand,p30_backhand_s2_0_features
test,backhand,p10_backhand_s1_0_features
test,backhand,p45_backhand_s3_0_features
test,backhand,p30_backhand_s1_0_features
test,backhand,p4_backhand_s1_0_features
test,backhand,p11_backhand_s2_0_features
test,backhand,p14_backhand_s3_0_features
test,backhand,p9_backhand_s1_0_features
test,backhand,p41_backhand_s2_0_features
test,backhand,p31_backhand_s3_0_features
test,backhand,p34_backhand_s2_0_features
test,backhand,p22_backhand_s3_0_features
test,backhand,p48_backhand_s2_0_features
test,backhand,p52_backhand_s1_0_features
test,backhand,p17_backhand_s2_0_features
train,backhand,p9_backhand2h_s2_0_features
train,backhand,p17_backhand2h_s3_0_features
train,backhand,p51_backhand2h_s1_0_features
train,backhand,p3_backhand2h_s1_0_features
train,backhand,p51_backhand2h_s2_0_features
train,backhand,p32_backhand2h_s3_0_features
train,backhand,p6_backhand2h_s2_0_features
train,backhand,p5_backhand2h_s3_0_features
train,backhand,p42_backhand2h_s2_0_features
train,backhand,p8_backhand2h_s3_0_features
train,backhand,p13_backhand2h_s3_0_features
train,backhand,p19_backhand2h_s1_0_features
train,backhand,p35_backhand2h_s3_0_features
train,backhand,p45_backhand2h_s2_0_features
train,backhand,p26_backhand2h_s3_0_features
train,backhand,p23_backhand2h_s1_0_features
train,backhand,p15_backhand2h_s3_0_features
train,backhand,p20_backhand2h_s1_0_features
train,backhand,p27_backhand2h_s2_0_features
train,backhand,p46_backhand2h_s3_0_features
train,backhand,p23_backhand2h_s2_0_features
train,backhand,p25_backhand2h_s2_0_features
train,backhand,p30_backhand2h_s2_0_features
train,backhand,p29_backhand2h_s2_0_features
train,backhand,p39_backhand2h_s1_0_features
train,backhand,p21_backhand2h_s1_0_features
train,backhand,p54_backhand2h_s3_0_features
train,backhand,p32_backhand2h_s2_0_features
train,backhand,p1_backhand2h_s1_0_features
train,backhand,p15_backhand2h_s2_0_features
train,backhand,p12_backhand2h_s3_0_features
train,backhand,p27_backhand2h_s3_0_features
train,backhand,p20_backhand2h_s3_0_features
train,backhand,p35_backhand2h_s1_0_features
train,backhand,p33_backhand2h_s1_0_features
train,backhand,p42_backhand2h_s1_0_features
train,backhand,p41_backhand2h_s2_0_features
train,backhand,p11_backhand2h_s2_0_features
train,backhand,p48_backhand2h_s1_0_features
train,backhand,p55_backhand2h_s2_0_features
train,backhand,p49_backhand2h_s1_0_features
train,backhand,p36_backhand2h_s1_0_features
train,backhand,p24_backhand2h_s1_0_features
train,backhand,p16_backhand2h_s2_0_features
train,backhand,p5_backhand2h_s2_0_features
train,backhand,p28_backhand2h_s1_0_features
train,backhand,p24_backhand2h_s2_0_features
train,backhand,p33_backhand2h_s2_0_features
train,backhand,p55_backhand2h_s3_0_features
train,backhand,p1_backhand2h_s3_0_features
train,backhand,p55_backhand2h_s1_0_features
train,backhand,p53_backhand2h_s3_0_features
train,backhand,p50_backhand2h_s1_0_features
train,backhand,p9_backhand2h_s3_0_features
train,backhand,p25_backhand2h_s3_0_features
train,backhand,p44_backhand2h_s2_0_features
train,backhand,p41_backhand2h_s3_0_features
train,backhand,p47_backhand2h_s3_0_features
train,backhand,p31_backhand2h_s1_0_features
train,backhand,p37_backhand2h_s3_0_features
train,backhand,p14_backhand2h_s3_0_features
train,backhand,p13_backhand2h_s2_0_features
train,backhand,p30_backhand2h_s3_0_features
train,backhand,p49_backhand2h_s2_0_features
train,backhand,p4_backhand2h_s1_0_features
train,backhand,p15_backhand2h_s1_0_features
train,backhand,p48_backhand2h_s3_0_features
train,backhand,p4_backhand2h_s3_0_features
train,backhand,p12_backhand2h_s2_0_features
train,backhand,p46_backhand2h_s2_0_features
train,backhand,p7_backhand2h_s3_0_features
train,backhand,p10_backhand2h_s1_0_features
train,backhand,p29_backhand2h_s1_0_features
train,backhand,p50_backhand2h_s3_0_features
train,backhand,p16_backhand2h_s3_0_features
train,backhand,p40_backhand2h_s2_0_features
train,backhand,p52_backhand2h_s2_0_features
train,backhand,p23_backhand2h_s3_0_features
train,backhand,p37_backhand2h_s2_0_features
train,backhand,p17_backhand2h_s1_0_features
train,backhand,p38_backhand2h_s1_0_features
train,backhand,p42_backhand2h_s3_0_features
train,backhand,p51_backhand2h_s3_0_features
train,backhand,p1_backhand2h_s2_0_features
train,backhand,p30_backhand2h_s1_0_features
train,backhand,p53_backhand2h_s1_0_features
train,backhand,p54_backhand2h_s2_0_features
train,backhand,p32_backhand2h_s1_0_features
train,backhand,p31_backhand2h_s2_0_features
train,backhand,p33_backhand2h_s3_0_features
train,backhand,p12_backhand2h_s1_0_features
train,backhand,p11_backhand2h_s1_0_features
train,backhand,p43_backhand2h_s1_0_features
train,backhand,p26_backhand2h_s1_0_features
train,backhand,p14_backhand2h_s1_0_features
train,backhand,p46_backhand2h_s1_0_features
train,backhand,p38_backhand2h_s3_0_features
train,backhand,p28_backhand2h_s3_0_features
train,backhand,p36_backhand2h_s2_0_features
train,backhand,p19_backhand2h_s3_0_features
train,backhand,p20_backhand2h_s2_0_features
train,backhand,p21_backhand2h_s2_0_features
train,backhand,p36_backhand2h_s3_0_features
train,backhand,p29_backhand2h_s3_0_features
train,backhand,p45_backhand2h_s3_0_features
train,backhand,p17_backhand2h_s2_0_features
train,backhand,p3_backhand2h_s2_0_features
train,backhand,p16_backhand2h_s1_0_features
train,backhand,p8_backhand2h_s2_0_features
train,backhand,p34_backhand2h_s2_0_features
train,backhand,p6_backhand2h_s3_0_features
train,backhand,p43_backhand2h_s3_0_features
train,backhand,p27_backhand2h_s1_0_features
train,backhand,p34_backhand2h_s1_0_features
train,backhand,p40_backhand2h_s3_0_features
train,backhand,p22_backhand2h_s1_0_features
train,backhand,p43_backhand2h_s2_0_features
train,backhand,p3_backhand2h_s3_0_features
train,backhand,p34_backhand2h_s3_0_features
train,backhand,p53_backhand2h_s2_0_features
train,backhand,p49_backhand2h_s3_0_features
train,backhand,p39_backhand2h_s3_0_features
train,backhand,p47_backhand2h_s2_0_features
train,backhand,p22_backhand2h_s2_0_features
train,backhand,p18_backhand2h_s2_0_features
train,backhand,p10_backhand2h_s3_0_features
train,backhand,p45_backhand2h_s1_0_features
train,backhand,p44_backhand2h_s1_0_features
train,backhand,p22_backhand2h_s3_0_features
train,backhand,p2_backhand2h_s2_0_features
train,backhand,p5_backhand2h_s1_0_features
train,backhand,p37_backhand2h_s1_0_features
validation,backhand,p14_backhand2h_s2_0_features
validation,backhand,p18_backhand2h_s3_0_features
validation,backhand,p28_backhand2h_s2_0_features
validation,backhand,p38_backhand2h_s2_0_features
validation,backhand,p19_backhand2h_s2_0_features
validation,backhand,p8_backhand2h_s1_0_features
validation,backhand,p9_backhand2h_s1_0_features
validation,backhand,p31_backhand2h_s3_0_features
validation,backhand,p40_backhand2h_s1_0_features
validation,backhand,p7_backhand2h_s2_0_features
validation,backhand,p48_backhand2h_s2_0_features
validation,backhand,p18_backhand2h_s1_0_features
validation,backhand,p35_backhand2h_s2_0_features
validation,backhand,p52_backhand2h_s3_0_features
validation,backhand,p47_backhand2h_s1_0_features
validation,backhand,p11_backhand2h_s3_0_features
validation,backhand,p4_backhand2h_s2_0_features
test,backhand,p10_backhand2h_s2_0_features
test,backhand,p21_backhand2h_s3_0_features
test,backhand,p2_backhand2h_s1_0_features
test,backhand,p44_backhand2h_s3_0_features
test,backhand,p54_backhand2h_s1_0_features
test,backhand,p7_backhand2h_s1_0_features
test,backhand,p50_backhand2h_s2_0_features
test,backhand,p25_backhand2h_s1_0_features
test,backhand,p52_backhand2h_s1_0_features
test,backhand,p6_backhand2h_s1_0_features
test,backhand,p24_backhand2h_s3_0_features
test,backhand,p13_backhand2h_s1_0_features
test,backhand,p41_backhand2h_s1_0_features
test,backhand,p26_backhand2h_s2_0_features
test,backhand,p39_backhand2h_s2_0_features
test,backhand,p2_backhand2h_s3_0_features
train,backhand,p29_bslice_s2_0_features
train,backhand,p53_bslice_s1_0_features
train,backhand,p1_bslice_s1_0_features
train,backhand,p3_bslice_s2_0_features
train,backhand,p35_bslice_s1_0_features
train,backhand,p10_bslice_s2_0_features
train,backhand,p37_bslice_s3_0_features
train,backhand,p32_bslice_s3_0_features
train,backhand,p9_bslice_s3_0_features
train,backhand,p9_bslice_s2_0_features
train,backhand,p31_bslice_s3_0_features
train,backhand,p45_bslice_s1_0_features
train,backhand,p32_bslice_s1_0_features
train,backhand,p3_bslice_s3_0_features
train,backhand,p18_bslice_s3_0_features
train,backhand,p40_bslice_s2_0_features
train,backhand,p21_bslice_s2_0_features
train,backhand,p34_bslice_s1_0_features
train,backhand,p28_bslice_s1_0_features
train,backhand,p29_bslice_s1_0_features
train,backhand,p6_bslice_s3_0_features
train,backhand,p21_bslice_s1_0_features
train,backhand,p16_bslice_s2_0_features
train,backhand,p7_bslice_s1_0_features
train,backhand,p5_bslice_s3_0_features
train,backhand,p19_bslice_s2_0_features
train,backhand,p13_bslice_s3_0_features
train,backhand,p11_bslice_s3_0_features
train,backhand,p42_bslice_s1_0_features
train,backhand,p17_bslice_s2_0_features
train,backhand,p26_bslice_s1_0_features
train,backhand,p13_bslice_s1_0_features
train,backhand,p2_bslice_s3_0_features
train,backhand,p39_bslice_s1_0_features
train,backhand,p29_bslice_s3_0_features
train,backhand,p34_bslice_s2_0_features
train,backhand,p41_bslice_s3_0_features
train,backhand,p2_bslice_s1_0_features
train,backhand,p54_bslice_s3_0_features
train,backhand,p38_bslice_s2_0_features
train,backhand,p37_bslice_s1_0_features
train,backhand,p16_bslice_s1_0_features
train,backhand,p20_bslice_s2_0_features
train,backhand,p5_bslice_s1_0_features
train,backhand,p28_bslice_s3_0_features
train,backhand,p26_bslice_s3_0_features
train,backhand,p54_bslice_s2_0_features
train,backhand,p4_bslice_s2_0_features
train,backhand,p1_bslice_s3_0_features
train,backhand,p23_bslice_s1_0_features
train,backhand,p55_bslice_s2_0_features
train,backhand,p45_bslice_s2_0_features
train,backhand,p35_bslice_s2_0_features
train,backhand,p46_bslice_s1_0_features
train,backhand,p44_bslice_s2_0_features
train,backhand,p20_bslice_s3_0_features
train,backhand,p3_bslice_s1_0_features
train,backhand,p46_bslice_s2_0_features
train,backhand,p46_bslice_s3_0_features
train,backhand,p43_bslice_s1_0_features
train,backhand,p13_bslice_s2_0_features
train,backhand,p6_bslice_s2_0_features
train,backhand,p54_bslice_s1_0_features
train,backhand,p36_bslice_s2_0_features
train,backhand,p36_bslice_s3_0_features
train,backhand,p11_bslice_s1_0_features
train,backhand,p25_bslice_s3_0_features
train,backhand,p21_bslice_s3_0_features
train,backhand,p52_bslice_s3_0_features
train,backhand,p15_bslice_s3_0_features
train,backhand,p7_bslice_s2_0_features
train,backhand,p47_bslice_s2_0_features
train,backhand,p31_bslice_s2_0_features
train,backhand,p51_bslice_s3_0_features
train,backhand,p35_bslice_s3_0_features
train,backhand,p53_bslice_s2_0_features
train,backhand,p8_bslice_s1_0_features
train,backhand,p27_bslice_s1_0_features
train,backhand,p44_bslice_s1_0_features
train,backhand,p30_bslice_s2_0_features
train,backhand,p48_bslice_s1_0_features
train,backhand,p38_bslice_s1_0_features
train,backhand,p40_bslice_s1_0_features
train,backhand,p2_bslice_s2_0_features
train,backhand,p14_bslice_s2_0_features
train,backhand,p33_bslice_s1_0_features
train,backhand,p40_bslice_s3_0_features
train,backhand,p12_bslice_s1_0_features
train,backhand,p53_bslice_s3_0_features
train,backhand,p50_bslice_s3_0_features
train,backhand,p18_bslice_s2_0_features
train,backhand,p43_bslice_s3_0_features
train,backhand,p36_bslice_s1_0_features
train,backhand,p8_bslice_s3_0_features
train,backhand,p22_bslice_s1_0_features
train,backhand,p50_bslice_s2_0_features
train,backhand,p24_bslice_s2_0_features
train,backhand,p47_bslice_s3_0_features
train,backhand,p17_bslice_s3_0_features
train,backhand,p32_bslice_s2_0_features
train,backhand,p7_bslice_s3_0_features
train,backhand,p23_bslice_s3_0_features
train,backhand,p42_bslice_s3_0_features
train,backhand,p26_bslice_s2_0_features
train,backhand,p27_bslice_s2_0_features
train,backhand,p10_bslice_s1_0_features
train,backhand,p51_bslice_s1_0_features
train,backhand,p52_bslice_s1_0_features
train,backhand,p43_bslice_s2_0_features
train,backhand,p55_bslice_s1_0_features
train,backhand,p38_bslice_s3_0_features
train,backhand,p19_bslice_s3_0_features
train,backhand,p14_bslice_s3_0_features
train,backhand,p15_bslice_s1_0_features
train,backhand,p22_bslice_s2_0_features
train,backhand,p12_bslice_s2_0_features
train,backhand,p30_bslice_s1_0_features
train,backhand,p25_bslice_s2_0_features
train,backhand,p33_bslice_s2_0_features
train,backhand,p10_bslice_s3_0_features
train,backhand,p1_bslice_s2_0_features
train,backhand,p22_bslice_s3_0_features
train,backhand,p6_bslice_s1_0_features
train,backhand,p27_bslice_s3_0_features
train,backhand,p42_bslice_s2_0_features
train,backhand,p30_bslice_s3_0_features
train,backhand,p31_bslice_s1_0_features
train,backhand,p41_bslice_s2_0_features
train,backhand,p48_bslice_s2_0_features
train,backhand,p12_bslice_s3_0_features
train,backhand,p20_bslice_s1_0_features
train,backhand,p37_bslice_s2_0_features
validation,backhand,p39_bslice_s3_0_features
validation,backhand,p17_bslice_s1_0_features
validation,backhand,p28_bslice_s2_0_features
validation,backhand,p8_bslice_s2_0_features
validation,backhand,p39_bslice_s2_0_features
validation,backhand,p41_bslice_s1_0_features
validation,backhand,p45_bslice_s3_0_features
validation,backhand,p49_bslice_s2_0_features
validation,backhand,p44_bslice_s3_0_features
validation,backhand,p49_bslice_s3_0_features
validation,backhand,p24_bslice_s1_0_features
validation,backhand,p11_bslice_s2_0_features
validation,backhand,p50_bslice_s1_0_features
validation,backhand,p16_bslice_s3_0_features
validation,backhand,p4_bslice_s3_0_features
validation,backhand,p23_bslice_s2_0_features
validation,backhand,p51_bslice_s2_0_features
test,backhand,p33_bslice_s3_0_features
test,backhand,p15_bslice_s2_0_features
test,backhand,p25_bslice_s1_0_features
test,backhand,p48_bslice_s3_0_features
test,backhand,p5_bslice_s2_0_features
test,backhand,p47_bslice_s1_0_features
test,backhand,p19_bslice_s1_0_features
test,backhand,p55_bslice_s3_0_features
test,backhand,p14_bslice_s1_0_features
test,backhand,p49_bslice_s1_0_features
test,backhand,p9_bslice_s1_0_features
test,backhand,p18_bslice_s1_0_features
test,backhand,p52_bslice_s2_0_features
test,backhand,p34_bslice_s3_0_features
test,backhand,p4_bslice_s1_0_features
test,backhand,p24_bslice_s3_0_features
train,bvolley,p35_bvolley_s3_0_features
train,bvolley,p8_bvolley_s2_0_features
train,bvolley,p29_bvolley_s1_0_features
train,bvolley,p15_bvolley_s3_0_features
train,bvolley,p30_bvolley_s1_0_features
train,bvolley,p12_bvolley_s1_0_features
train,bvolley,p23_bvolley_s1_0_features
train,bvolley,p2_bvolley_s2_0_features
train,bvolley,p40_bvolley_s2_0_features
train,bvolley,p19_bvolley_s2_0_features
train,bvolley,p20_bvolley_s2_0_features
train,bvolley,p12_bvolley_s3_0_features
train,bvolley,p17_bvolley_s3_0_features
train,bvolley,p44_bvolley_s3_0_features
train,bvolley,p21_bvolley_s1_0_features
train,bvolley,p39_bvolley_s3_0_features
train,bvolley,p26_bvolley_s1_0_features
train,bvolley,p3_bvolley_s2_0_features
train,bvolley,p22_bvolley_s3_0_features
train,bvolley,p48_bvolley_s3_0_features
train,bvolley,p27_bvolley_s3_0_features
train,bvolley,p52_bvolley_s1_0_features
train,bvolley,p55_bvolley_s1_0_features
train,bvolley,p50_bvolley_s2_0_features
train,bvolley,p39_bvolley_s1_0_features
train,bvolley,p10_bvolley_s3_0_features
train,bvolley,p42_bvolley_s3_0_features
train,bvolley,p47_bvolley_s1_0_features
train,bvolley,p11_bvolley_s1_0_features
train,bvolley,p35_bvolley_s2_0_features
train,bvolley,p9_bvolley_s3_0_features
train,bvolley,p25_bvolley_s3_0_features
train,bvolley,p7_bvolley_s1_0_features
train,bvolley,p33_bvolley_s1_0_features
train,bvolley,p14_bvolley_s1_0_features
train,bvolley,p18_bvolley_s2_0_features
train,bvolley,p54_bvolley_s3_0_features
train,bvolley,p33_bvolley_s2_0_features
train,bvolley,p33_bvolley_s3_0_features
train,bvolley,p41_bvolley_s2_0_features
train,bvolley,p18_bvolley_s1_0_features
train,bvolley,p1_bvolley_s1_0_features
train,bvolley,p32_bvolley_s3_0_features
train,bvolley,p55_bvolley_s3_0_features
train,bvolley,p23_bvolley_s2_0_features
train,bvolley,p12_bvolley_s2_0_features
train,bvolley,p53_bvolley_s3_0_features
train,bvolley,p13_bvolley_s1_0_features
train,bvolley,p9_bvolley_s2_0_features
train,bvolley,p46_bvolley_s2_0_features
train,bvolley,p4_bvolley_s1_0_features
train,bvolley,p49_bvolley_s3_0_features
train,bvolley,p1_bvolley_s3_0_features
train,bvolley,p29_bvolley_s2_0_features
train,bvolley,p50_bvolley_s1_0_features
train,bvolley,p38_bvolley_s3_0_features
train,bvolley,p2_bvolley_s3_0_features
train,bvolley,p49_bvolley_s2_0_features
train,bvolley,p14_bvolley_s2_0_features
train,bvolley,p16_bvolley_s2_0_features
train,bvolley,p52_bvolley_s2_0_features
train,bvolley,p9_bvolley_s1_0_features
train,bvolley,p13_bvolley_s2_0_features
train,bvolley,p43_bvolley_s1_0_features
train,bvolley,p15_bvolley_s1_0_features
train,bvolley,p22_bvolley_s2_0_features
train,bvolley,p16_bvolley_s1_0_features
train,bvolley,p6_bvolley_s3_0_features
train,bvolley,p41_bvolley_s3_0_features
train,bvolley,p44_bvolley_s1_0_features
train,bvolley,p13_bvolley_s3_0_features
train,bvolley,p3_bvolley_s3_0_features
train,bvolley,p21_bvolley_s2_0_features
train,bvolley,p19_bvolley_s1_0_features
train,bvolley,p4_bvolley_s3_0_features
train,bvolley,p2_bvolley_s1_0_features
train,bvolley,p11_bvolley_s3_0_features
train,bvolley,p16_bvolley_s3_0_features
train,bvolley,p43_bvolley_s2_0_features
train,bvolley,p3_bvolley_s1_0_features
train,bvolley,p15_bvolley_s2_0_features
train,bvolley,p47_bvolley_s3_0_features
train,bvolley,p55_bvolley_s2_0_features
train,bvolley,p20_bvolley_s1_0_features
train,bvolley,p46_bvolley_s1_0_features
train,bvolley,p47_bvolley_s2_0_features
train,bvolley,p54_bvolley_s2_0_features
train,bvolley,p10_bvolley_s2_0_features
train,bvolley,p28_bvolley_s2_0_features
train,bvolley,p1_bvolley_s2_0_features
train,bvolley,p21_bvolley_s3_0_features
train,bvolley,p5_bvolley_s2_0_features
train,bvolley,p24_bvolley_s3_0_features
train,bvolley,p11_bvolley_s2_0_features
train,bvolley,p23_bvolley_s3_0_features
train,bvolley,p5_bvolley_s1_0_features
train,bvolley,p8_bvolley_s1_0_features
train,bvolley,p14_bvolley_s3_0_features
train,bvolley,p26_bvolley_s3_0_features
train,bvolley,p37_bvolley_s1_0_features
train,bvolley,p50_bvolley_s3_0_features
train,bvolley,p18_bvolley_s3_0_features
train,bvolley,p20_bvolley_s3_0_features
train,bvolley,p51_bvolley_s2_0_features
train,bvolley,p36_bvolley_s2_0_features
train,bvolley,p6_bvolley_s2_0_features
train,bvolley,p38_bvolley_s1_0_features
train,bvolley,p52_bvolley_s3_0_features
train,bvolley,p41_bvolley_s1_0_features
train,bvolley,p43_bvolley_s3_0_features
train,bvolley,p31_bvolley_s1_0_features
train,bvolley,p49_bvolley_s1_0_features
train,bvolley,p31_bvolley_s3_0_features
train,bvolley,p45_bvolley_s1_0_features
train,bvolley,p32_bvolley_s2_0_features
train,bvolley,p36_bvolley_s3_0_features
train,bvolley,p28_bvolley_s1_0_features
train,bvolley,p46_bvolley_s3_0_features
train,bvolley,p42_bvolley_s2_0_features
train,bvolley,p37_bvolley_s2_0_features
train,bvolley,p51_bvolley_s3_0_features
train,bvolley,p42_bvolley_s1_0_features
train,bvolley,p8_bvolley_s3_0_features
train,bvolley,p26_bvolley_s2_0_features
train,bvolley,p25_bvolley_s1_0_features
train,bvolley,p53_bvolley_s2_0_features
train,bvolley,p24_bvolley_s1_0_features
train,bvolley,p5_bvolley_s3_0_features
train,bvolley,p34_bvolley_s2_0_features
train,bvolley,p17_bvolley_s2_0_features
train,bvolley,p53_bvolley_s1_0_features
train,bvolley,p4_bvolley_s2_0_features
validation,bvolley,p40_bvolley_s1_0_features
validation,bvolley,p54_bvolley_s1_0_features
validation,bvolley,p44_bvolley_s2_0_features
validation,bvolley,p29_bvolley_s3_0_features
validation,bvolley,p51_bvolley_s1_0_features
validation,bvolley,p31_bvolley_s2_0_features
validation,bvolley,p45_bvolley_s2_0_features
validation,bvolley,p48_bvolley_s1_0_features
validation,bvolley,p36_bvolley_s1_0_features
validation,bvolley,p22_bvolley_s1_0_features
validation,bvolley,p6_bvolley_s1_0_features
validation,bvolley,p19_bvolley_s3_0_features
validation,bvolley,p27_bvolley_s1_0_features
validation,bvolley,p39_bvolley_s2_0_features
validation,bvolley,p32_bvolley_s1_0_features
validation,bvolley,p40_bvolley_s3_0_features
validation,bvolley,p45_bvolley_s3_0_features
